"Dataset","Tissue","Species","Method","LLMBackend","LLMModelID","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,6,0.5,0.6,1,0.0909090909090909,0.6,1,0.4
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0909090909090909,0.7,1,0.3
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0909090909090909,0.8,1,0.2
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,10,0.9,1,8,0.727272727272727,0.985,0.875,0.11
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0909090909090909,0.62,1,0.38
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,8,0.7,0.8,3,0.272727272727273,0.755333333333333,1,0.244666666666667
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,9,0.8,0.9,6,0.545454545454545,0.828833333333333,0.833333333333333,0.00450000000000006
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.62,1,0.38
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,8,0.7,0.8,3,0.272727272727273,0.755333333333333,1,0.244666666666667
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,9,0.8,0.9,6,0.545454545454545,0.828833333333333,0.833333333333333,0.00450000000000006
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,7,0.6,0.7,1,0.0909090909090909,0.62,1,0.38
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,8,0.7,0.8,3,0.272727272727273,0.755333333333333,1,0.244666666666667
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,9,0.8,0.9,6,0.545454545454545,0.828833333333333,0.833333333333333,0.00450000000000006
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.62,1,0.38
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,8,0.7,0.8,3,0.272727272727273,0.755333333333333,1,0.244666666666667
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,9,0.8,0.9,6,0.545454545454545,0.828833333333333,0.833333333333333,0.00450000000000006
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0909090909090909,0.62,1,0.38
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,8,0.7,0.8,3,0.272727272727273,0.755333333333333,1,0.244666666666667
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,9,0.8,0.9,6,0.545454545454545,0.828833333333333,0.833333333333333,0.00450000000000006
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,7,0.6,0.7,2,0.181818181818182,0.6915,1,0.3085
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,8,0.7,0.8,1,0.0909090909090909,0.788,1,0.212
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,9,0.8,0.9,7,0.636363636363636,0.830428571428571,0.714285714285714,0.116142857142857
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",11,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0666666666666667,0.8,1,0.2
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,9,0.8,0.9,3,0.2,0.883333333333333,1,0.116666666666667
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,10,0.9,1,10,0.666666666666667,0.978,1,0.022
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0666666666666667,0.8,1,0.2
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,9,0.8,0.9,3,0.2,0.883333333333333,1,0.116666666666667
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,10,0.9,1,10,0.666666666666667,0.978,1,0.022
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,8,0.7,0.8,5,0.333333333333333,0.7884,1,0.2116
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,9,0.8,0.9,8,0.533333333333333,0.839625,1,0.160375
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7884,1,0.2116
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,9,0.8,0.9,8,0.533333333333333,0.839625,1,0.160375
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,8,0.7,0.8,5,0.333333333333333,0.7884,1,0.2116
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,9,0.8,0.9,8,0.533333333333333,0.839625,1,0.160375
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7884,1,0.2116
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,9,0.8,0.9,8,0.533333333333333,0.839625,1,0.160375
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,8,0.7,0.8,5,0.333333333333333,0.7884,1,0.2116
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,9,0.8,0.9,8,0.533333333333333,0.839625,1,0.160375
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,8,0.7,0.8,5,0.333333333333333,0.7918,1,0.2082
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,9,0.8,0.9,8,0.533333333333333,0.841375,1,0.158625
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",3,"full",15,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,6,0.5,0.6,2,0.125,0.6,0.5,0.1
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,7,0.6,0.7,2,0.125,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,9,0.8,0.9,4,0.25,0.8875,0.75,0.1375
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",3,"none",0,10,0.9,1,8,0.5,0.97625,0.875,0.10125
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,6,0.5,0.6,2,0.125,0.6,0.5,0.1
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,7,0.6,0.7,2,0.125,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,9,0.8,0.9,4,0.25,0.8875,0.75,0.1375
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",3,"none",0,10,0.9,1,8,0.5,0.97625,0.875,0.10125
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,8,0.7,0.8,7,0.4375,0.753571428571429,0.714285714285714,0.0392857142857143
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,9,0.8,0.9,5,0.3125,0.8424,0.8,0.0423999999999999
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,10,0.9,1,4,0.25,0.9425,1,0.0575
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",1,4,0.3,0.4,0,0,NA,NA,NA
